,age,lake,lakenorm,char,charnorm,Poa,Poanorm,Podo,Podonorm,Miombo,Miombonorm,Olea,Oleanorm,rich,richnorm,Asters,Age
265,226.3691001,0.150125788,0.769169728,19.77260072,0.370848573,39.01515152,0.231484491,31.81818182,0.785798963,0.757575758,0.3116585,3.787878788,0.512711726,4.672460176,0.679715499,0.757575758,>85 ka
266,227.394549,0.133308557,0.741227784,92.33822971,0.596084126,37.890625,0.213253924,30.078125,0.746308819,0,0.148747214,7.03125,0.863671569,4.334215498,0.601604321,1.171875,>85 ka
267,228.4345742,0.115739632,0.710271465,68.34535387,0.521462755,31.92307692,0.131350108,34.23076923,0.834176338,1.153846154,0.419523097,3.846153846,0.520339631,5.218804627,0.789629368,0,>85 ka
268,229.4504559,0.116056416,0.710844685,44.90945684,0.447817591,37.68656716,0.210037897,31.71641791,0.78359262,0.746268657,0.308758087,2.611940299,0.361557305,4.845522906,0.717030839,0.746268657,>85 ka
269,230.5174266,0.130013055,0.735554135,20.29496141,0.372407691,36.75417661,0.195709875,37.23150358,0.883619969,0,0.148747214,1.193317422,0.20606159,4.812586295,0.710091851,0.477326969,>85 ka
270,231.6038063,0.089456985,0.660971625,4.695178253,0.32685022,37.23849372,0.203076892,35.9832636,0.864493594,0.418410042,0.230352161,4.184100418,0.564341086,4.017190983,0.524414939,0,>85 ka
271,232.6894291,-0.148404144,0.199500102,1.148523476,0.316814724,37.16475096,0.201944614,43.67816092,0.952663061,0.383141762,0.222635277,1.53256705,0.239237856,4.133330155,0.552957564,0.766283525,>85 ka
272,233.8180523,-0.155492068,0.189183156,1.085269247,0.316636931,34.68634686,0.166120437,33.57933579,0.821866885,0.73800738,0.306646468,2.95202952,0.404151111,4.641101132,0.67273918,1.10701107,>85 ka
273,235.0305466,-0.85830326,2.12E-06,45.0257995,0.448180865,37.84860558,0.212589345,33.46613546,0.819670544,1.195219124,0.431309809,4.38247012,0.589837787,5.437291548,0.826493126,0.796812749,>85 ka
274,235.5497871,-0.969551219,1.06E-07,64.77506919,0.510228321,35.31746032,0.174828518,37.6984127,0.890257062,1.19047619,0.429955282,2.380952381,0.3335419,6.271507936,0.927420624,0.595238095,>85 ka
275,236.1819469,-0.385743375,0.017900902,88.81921516,0.585289872,34.52380952,0.163923926,44.84126984,0.960581674,3.571428571,0.939929141,0,0.112748849,1.446803978,0.063002767,0,>85 ka
276,236.1819469,-0.385743375,0.017900902,88.81921516,0.585289872,41.05691057,0.266700963,25.20325203,0.618479637,3.25203252,0.906918652,9.349593496,0.968436007,2.361347344,0.16755629,1.62601626,>85 ka
277,237.3493261,-0.003236352,0.469978219,6.440939983,0.331836945,32.96296296,0.143794759,34.81481481,0.844733187,0.740740741,0.307344422,2.592592593,0.359179469,4.644165836,0.67342369,0,>85 ka
278,238.4662173,0.042317443,0.565803775,3.716905856,0.324069198,24.5210728,0.063883336,43.29501916,0.949791509,2.681992337,0.817972506,4.597701149,0.617075059,2.519422923,0.193243662,0,>85 ka
279,239.4854081,0.122166338,0.721794825,3.346641862,0.32301916,14.13043478,0.018372136,48.1884058,0.977552504,2.898550725,0.856579564,10.50724638,0.987404216,4.81643834,0.710907495,0,>85 ka
280,240.9727975,0.031673614,0.543551118,0.596046725,0.315263276,31.81818182,0.130137397,32.42424242,0.798665228,2.424242424,0.764333597,10.3030303,0.985049131,5.693525051,0.864121898,0.606060606,>85 ka
281,243.1297461,0.01019248,0.498295487,1.737057958,0.318470979,47.5177305,0.393149601,18.43971631,0.420753416,2.836879433,0.846195006,2.836879433,0.389573363,4.076635739,0.539049203,1.063829787,>85 ka
282,244.7626206,-0.049474713,0.374494768,2.219523792,0.319831449,54.78927203,0.549625445,6.130268199,0.132939347,2.298850575,0.735380244,0,0.112748849,3.781767124,0.466325692,0,>85 ka
283,246.4408634,-0.091108872,0.294509359,2.335918433,0.320160026,65.66523605,0.763239007,6.008583691,0.131010856,0,0.148747214,0,0.112748849,1.847866602,0.09996444,0,>85 ka
284,247.6127349,-0.16475797,0.176202021,5.803194226,0.330011725,37.02290076,0.19977724,32.44274809,0.79905066,1.526717557,0.527075008,0,0.112748849,4.495851706,0.639666723,0.763358779,>85 ka
285,250.6495627,-0.269431564,0.068935652,3.16030319,0.322491252,57.53968254,0.608125501,15.47619048,0.337357505,0,0.148747214,0,0.112748849,2.893607956,0.262925037,0,>85 ka
286,252.3769928,-0.280092902,0.061758963,1.507890652,0.317825622,36.99186992,0.199304982,17.07317073,0.381599062,0,0.148747214,3.25203252,0.442711379,2.724631551,0.229964423,1.62601626,>85 ka
287,254.5142109,-0.254662576,0.079918186,1.19008255,0.31693156,51.28205128,0.473607551,20.51282051,0.481549912,2.564102564,0.794454079,0,0.112748849,3.002542625,0.285386298,0,>85 ka
288,256.9176955,-0.285301257,0.058471901,1.134427804,0.316775101,63.07053942,0.71752852,13.69294606,0.290509235,1.244813278,0.445518771,1.244813278,0.210914485,2.370188023,0.168932073,1.244813278,>85 ka
289,259.3034215,-0.243784118,0.088818881,1.991092926,0.31918701,69.23076923,0.81881388,19.23076923,0.443809829,3.846153846,0.960273726,0,0.112748849,1.227710706,0.047888372,0,>85 ka
290,262.2673932,-0.26402615,0.07281182,4.480824158,0.326240026,80.78291815,0.938184259,6.40569395,0.137376281,0,0.148747214,0,0.112748849,1.77356704,0.092130057,1.067615658,>85 ka
291,264.3902859,-0.143727251,0.206489441,2.284257273,0.320014171,71.79487179,0.85324067,10.25641026,0.209923551,0,0.148747214,0,0.112748849,1.091833682,0.040076306,0,>85 ka
292,266.3895054,-0.095477789,0.286589933,2.305036686,0.320072834,48.64864865,0.417006876,18.91891892,0.434693262,0,0.148747214,0,0.112748849,3.119363413,0.310443979,0,>85 ka
293,268.8333573,-0.172194305,0.166202245,1.972561223,0.319134753,70,0.829636064,15,0.324557814,2.5,0.780942089,0,0.112748849,1.626510184,0.077979806,2.5,>85 ka
294,270.7392771,-0.192811548,0.140434786,1.226621767,0.317034298,61.01083032,0.678458497,19.13357401,0.44096502,1.444043321,0.503121652,1.444043321,0.230309866,2.311514853,0.159936839,0,>85 ka
295,272.9204713,-0.173404753,0.164609916,2.450172228,0.320482696,55.98455598,0.575259905,17.37451737,0.390144837,0,0.148747214,0,0.112748849,2.519422923,0.193243662,1.544401544,>85 ka
296,275.989686,-0.103007603,0.273182891,3.171592448,0.322523225,49.45848375,0.434286115,27.79783394,0.68929592,1.083032491,0.399521163,0.722021661,0.164796858,4.27015805,0.586225066,0.36101083,>85 ka
297,278.6970838,-0.050507381,0.372425603,0.446405464,0.314843616,49.04942966,0.425540376,32.69961977,0.804354885,1.520912548,0.525395296,2.661596958,0.367684438,2.69195717,0.223868804,0,>85 ka
298,281.9193507,0.128859067,0.733552528,2.261939452,0.31995117,54.96183206,0.553341646,22.13740458,0.529568249,0.763358779,0.313146462,3.816793893,0.51649732,4.492750169,0.638947901,0.763358779,>85 ka
299,285.6165704,0.085758752,0.653781099,4.505740572,0.326310931,45.31835206,0.347955897,24.34456929,0.593992141,1.872659176,0.625279775,1.123595506,0.199597694,4.116516269,0.548838761,0.74906367,>85 ka
300,293.5723511,-0.024452916,0.425602339,8.95581155,0.339073102,49.81132075,0.441855999,27.16981132,0.672668332,1.886792453,0.629167955,4.150943396,0.560050128,4.838943971,0.7156512,0.754716981,>85 ka
301,299.0113763,0.069894057,0.622331065,7.969750178,0.336228597,43.18181818,0.306024917,23.10606061,0.558040061,1.515151515,0.523727861,9.848484848,0.978418057,1.798340683,0.094690097,0,>85 ka
302,303.6235281,0.109374536,0.698642502,11.18700731,0.345543213,42.21311475,0.287779935,12.70491803,0.2659359,0,0.148747214,6.147540984,0.790098207,2.546765794,0.197919037,0,>85 ka
303,310.4643337,0.06110542,0.604536884,5.00124753,0.327722298,45.83333333,0.358372873,25,0.612722095,3.03030303,0.877147655,1.515151515,0.237466623,6.465117231,0.942568489,0.378787879,>85 ka
304,318.1947354,-0.055470392,0.362533432,9.925462799,0.341879244,32.14285714,0.133916266,10.71428571,0.2198384,0,0.148747214,7.142857143,0.871522056,1.800609771,0.094927174,0,>85 ka
305,333.7526212,-0.130390648,0.227200323,7.268951069,0.334212665,38.39662447,0.221351438,15.18987342,0.329637746,4.219409283,0.97857573,2.109704641,0.301800454,2.743203186,0.233470073,0,>85 ka
306,341.2527347,0.027145318,0.534038226,24.75692156,0.385808424,41.08527132,0.267208527,22.48062016,0.539681364,1.162790698,0.42206557,1.162790698,0.203216324,2.341093934,0.164431753,0,>85 ka
307,346.2063545,0.162216696,0.788170191,24.7640997,0.385830097,53.55805243,0.523003127,13.8576779,0.294707403,1.872659176,0.625279775,1.872659176,0.275229342,2.334625667,0.163441889,0,>85 ka
308,348.954242,0.15747477,0.780829811,29.70062404,0.400816135,33.86454183,0.155208846,30.67729084,0.760323009,2.390438247,0.756704352,3.187250996,0.43432555,5.433344625,0.82586596,0,>85 ka
309,354.5662718,0.181994956,0.81719716,42.1257453,0.439139335,29.18149466,0.102171877,25.26690391,0.620277401,3.914590747,0.9643543,3.914590747,0.529287961,2.128280448,0.133897485,0,>85 ka
310,359.7280976,0.206254029,0.849219132,82.93901453,0.567112315,31.83520599,0.130333688,31.83520599,0.786166783,2.621722846,0.806166715,0.74906367,0.167009033,4.116516269,0.548838761,0,>85 ka
311,362.7388714,0.217756214,0.863011156,52.27101207,0.470877101,18.46689895,0.031974599,43.55400697,0.951747335,3.135888502,0.892066605,2.090592334,0.299615903,3.363442494,0.365616028,0,>85 ka
312,366.8609774,0.230527617,0.877285115,78.54917529,0.553446495,40.07633588,0.249456827,34.73282443,0.843278553,3.053435115,0.880533883,0.763358779,0.168186148,4.495851706,0.639666723,0,>85 ka
313,370.0007575,0.241096743,0.888282161,34.73125843,0.416239388,38.26714801,0.219262852,25.63176895,0.630531344,5.776173285,0.999202349,3.610108303,0.489425535,4.450955819,0.629214567,0,>85 ka
314,373.4070148,0.253035636,0.899834979,103.1254156,0.628687018,27.83882784,0.089739251,30.76923077,0.762435418,3.296703297,0.91220942,9.523809524,0.972285619,6.421917787,0.939424764,0,>85 ka
315,376.5939856,0.262076457,0.907984737,191.0161236,0.846653202,43.17343173,0.305864786,30.25830258,0.750567823,0,0.148747214,2.58302583,0.358005718,3.393813496,0.372709776,0,>85 ka
316,379.5760635,0.265564842,0.910994412,331.7736848,0.983550774,44.22310757,0.326187276,23.5059761,0.569716376,0,0.148747214,2.788844622,0.383536614,2.533728937,0.195681392,0.796812749,>85 ka
317,383.0089818,0.218543546,0.863922644,608.2613483,0.999992053,41.02564103,0.266141907,33.33333333,0.817072325,0,0.148747214,5.494505495,0.723178733,4.100207798,0.544838732,0.732600733,>85 ka
318,386.3934602,0.200360039,0.841805254,156.9297114,0.774307302,38.26714801,0.219262852,23.8267148,0.579037615,2.166064982,0.702861408,2.888086643,0.396038239,4.803927806,0.708254547,0.36101083,>85 ka
319,388.5564423,0.22771563,0.874235514,72.14922467,0.533413254,43.75,0.31695882,28.125,0.697809966,1.171875,0.424651098,6.25,0.799660371,3.246063842,0.338648585,0,>85 ka
320,391.0603813,0.223414433,0.869469281,51.3280069,0.467916102,37.01067616,0.199591113,33.09608541,0.812372862,3.202846975,0.900824596,2.135231317,0.304729283,3.198509572,0.327945187,0,>85 ka
321,394.3596316,0.220266893,0.865903234,133.1486838,0.71409256,37.28222997,0.203750225,27.87456446,0.691302076,3.484320557,0.932001128,3.135888502,0.427697535,3.013165546,0.287624608,0,>85 ka
322,397.9236796,0.219673613,0.865223643,158.2351259,0.777391218,41.00719424,0.265812383,31.29496403,0.774316208,1.438848921,0.501615391,3.956834532,0.534804378,3.731594501,0.453996484,0.35971223,>85 ka
323,401.0815271,0.230088666,0.87681252,215.5827076,0.888028936,44.56928839,0.333008396,27.71535581,0.687133196,2.996254682,0.872041919,2.621722846,0.362761626,5.380249971,0.817289543,0.374531835,>85 ka
324,405.1256936,0.206022244,0.848932019,155.4150427,0.77069894,50.18450185,0.449885467,24.35424354,0.594270283,0,0.148747214,5.535055351,0.727618751,3.217324144,0.332163661,0.73800738,>85 ka
325,413.4278095,0.200384747,0.841836824,59.03242183,0.492144984,54.88721805,0.551735336,24.06015038,0.585794229,0.751879699,0.310195914,2.631578947,0.363976377,2.865587996,0.257297266,0,>85 ka
326,417.5157942,0.192898589,0.83208227,124.6135975,0.690759721,50.90909091,0.465531734,27.27272727,0.675417886,1.090909091,0.401734011,2.545454545,0.353409146,4.281278525,0.588905148,0,>85 ka
327,421.5699599,0.049247006,0.580184349,120.096772,0.678084559,47.9020979,0.401217917,30.06993007,0.746114205,1.048951049,0.389984347,1.398601399,0.225800229,4.785615867,0.704351045,0.34965035,>85 ka
328,423.8925915,0.079115203,0.640725201,162.1038511,0.786388275,52.63157895,0.502895759,24.43609023,0.596621526,0,0.148747214,3.007518797,0.411225117,4.119282745,0.549516823,1.127819549,>85 ka
329,426.4007072,0.059746143,0.601764171,155.4361415,0.770749424,54.66101695,0.546860542,25.42372881,0.62469556,2.118644068,0.690820988,2.542372881,0.353033063,3.843456525,0.481528156,0,>85 ka
330,430.3547124,0.092665301,0.667162558,167.9914874,0.799665967,33.6996337,0.153077591,40.65934066,0.92611077,1.831501832,0.613885616,5.860805861,0.76195355,3.746118709,0.457561576,0.732600733,>85 ka
331,433.7587934,0.173284885,0.804733229,303.5719968,0.971978244,30.03533569,0.110703927,44.16961131,0.956152018,1.413427562,0.494243827,6.007067138,0.776561439,4.428347384,0.623914236,0.35335689,>85 ka
332,440.7188122,0.367065953,0.970213917,135.8939182,0.721415424,30.33707865,0.113837934,34.082397,0.831422217,1.872659176,0.625279775,9.36329588,0.968754002,2.684684523,0.222524647,0,>85 ka
333,446.1185634,0.151144783,0.770806891,2.772968543,0.321395056,41.63424125,0.277128327,23.73540856,0.576388363,4.280155642,0.980742842,7.392996109,0.887961624,4.508422003,0.642574979,0.389105058,>85 ka
334,448.9397915,0.150132218,0.769180079,1.59289013,0.318064924,41.69741697,0.27828136,21.77121771,0.51875736,4.79704797,0.992758547,9.963099631,0.980289217,3.570077794,0.414664315,0,>85 ka
335,452.7666869,0.14712238,0.764306527,3.932333221,0.324680777,37.86764706,0.212890355,30.14705882,0.747942762,3.676470588,0.948505445,5.147058824,0.683750404,4.102891919,0.545497398,1.470588235,>85 ka
336,455.5458831,0.152453726,0.772900311,5.314888982,0.328616928,41.44486692,0.273686089,26.61596958,0.657713475,3.802281369,0.957463551,7.224334601,0.877051301,7.027079523,0.972860789,0.380228137,>85 ka
337,458.9789493,0.163481558,0.790103588,0.759303776,0.315721392,42.85714286,0.299852879,31.5018315,0.778897307,1.465201465,0.50925636,5.494505495,0.723178733,3.74366799,0.456959779,0.366300366,>85 ka
338,461.9316084,0.167118525,0.795604745,1.749052688,0.318504773,42.42424242,0.291712375,22.72727273,0.546933735,2.272727273,0.729128322,4.545454545,0.610510734,4.316017638,0.597250188,0.757575758,>85 ka
339,465.4217588,0.171805358,0.802565881,1.034921837,0.316495447,45.05928854,0.342758076,29.24901186,0.726229072,2.766798419,0.833804564,3.162055336,0.431071777,4.524515958,0.646286392,1.581027668,>85 ka
340,468.6721162,0.148739695,0.766932321,2.558286051,0.320788151,46.26038781,0.367092351,19.66759003,0.456628844,6.094182825,0.999647875,5.540166205,0.728175845,7.13208871,0.976683449,0,>85 ka
341,472.1177851,-0.034096538,0.405705548,24.18964396,0.384096744,68.19787986,0.803621339,14.48763251,0.311013834,1.060070671,0.393088921,0,0.112748849,1.948472849,0.111332813,0,>85 ka
342,475.7131874,-0.09129497,0.294169973,109.7081959,0.648154275,87.45519713,0.971474587,5.734767025,0.12674227,0,0.148747214,0.358422939,0.136903975,2.667132523,0.219299648,0,>85 ka
343,478.8489627,-0.119836074,0.244388803,81.1398282,0.561520092,86.87943262,0.969367553,6.028368794,0.131323093,0,0.148747214,0,0.112748849,0.710779905,0.023533036,0,>85 ka
344,481.3799366,-0.145683494,0.20354847,58.08148185,0.489151078,88.21548822,0.974070871,5.723905724,0.126574971,0,0.148747214,0,0.112748849,0.878158627,0.029912316,0,>85 ka
345,483.4569742,-0.163626596,0.177756111,39.15870578,0.429921748,81.25,0.941224298,6.25,0.134855879,6.25,0.999768398,0,0.112748849,0.72134752,0.023898833,0,>85 ka
346,486.4677485,-0.176304185,0.160836092,11.72915521,0.347122283,81.9112628,0.945326042,13.99317406,0.298181333,0,0.148747214,0,0.112748849,0.704203952,0.023307797,0,>85 ka
347,488.4292066,-0.175525759,0.16184368,1.766046679,0.318552653,75.35714286,0.893314634,12.5,0.260974455,0,0.148747214,1.428571429,0.228768813,1.064813493,0.03865357,0,>85 ka
348,489.8960573,-0.210147377,0.120981985,1.290291892,0.317213355,80.40540541,0.935638626,10.47297297,0.214579874,1.013513514,0.380137885,1.013513514,0.189643955,2.637605943,0.213935499,0,>85 ka
349,492.6424726,-0.153472882,0.192088212,2.104724797,0.319507515,71.21771218,0.845902216,17.71217712,0.39978368,1.10701107,0.406267437,2.21402214,0.313848021,1.606535007,0.0761924,0,>85 ka
350,495.7764888,-0.212723507,0.118261512,1.531998518,0.317893486,69.28327645,0.819566011,19.11262799,0.440352344,1.706484642,0.578707593,2.730375427,0.376226636,2.288662844,0.156519741,0,>85 ka
351,498.1037237,-0.130605163,0.22685819,8.635332779,0.338147596,73.18007663,0.869883182,11.49425287,0.237331894,1.915708812,0.637081729,3.831417625,0.518411329,1.257970047,0.049784256,0,>85 ka
352,500.2011667,-0.153718358,0.191733589,4.546149979,0.326425937,78.0669145,0.918017536,11.89591078,0.246630312,0,0.148747214,0,0.112748849,1.608662072,0.076381236,0,>85 ka
353,501.5618704,-0.257319588,0.077850379,2.731642901,0.321278192,67.39130435,0.791236987,15.2173913,0.330376611,0.724637681,0.303242695,1.449275362,0.230832305,2.846772033,0.253553551,0,>85 ka
354,502.3471329,-0.231540174,0.099696763,1.728763185,0.318447611,48.31932773,0.410023877,25.21008403,0.618672722,2.521008403,0.78542571,5.462184874,0.719614573,4.57200531,0.657155939,0,>85 ka
355,503.3219167,-0.24359775,0.08897755,2.928854618,0.321836043,71.04247104,0.84362683,17.37451737,0.390144837,0,0.148747214,0,0.112748849,0.899793901,0.030832991,1.930501931,>85 ka
356,504.8294082,-0.258103742,0.077247943,1.814517932,0.318689239,61.45038168,0.686984225,25.57251908,0.628872305,0.763358779,0.313146462,0.763358779,0.168186148,1.616279308,0.077060399,0,>85 ka
357,506.2599866,-0.233108313,0.098251598,3.562842673,0.323632117,49.80988593,0.44182517,25.09505703,0.615417959,3.802281369,0.957463551,4.562737643,0.612685797,4.127667661,0.55157107,0.380228137,>85 ka
358,507.4645464,-0.251193438,0.082680201,1.186075913,0.316920295,45.16129032,0.344801143,22.58064516,0.542624147,0,0.148747214,3.225806452,0.43931316,2.912066762,0.266666548,0,>85 ka
359,508.4682961,-0.276959529,0.063804908,0.858448354,0.31599974,46.9924812,0.382198449,24.43609023,0.596621526,3.759398496,0.954563513,3.759398496,0.508981937,3.586833314,0.418711979,0.751879699,>85 ka
360,510.0154873,-0.204654701,0.126928685,1.667267119,0.318274383,41.54411765,0.27548752,30.51470588,0.756562502,3.308823529,0.913605479,5.147058824,0.683750404,3.032572288,0.291735009,0,>85 ka
361,511.7598644,0.058152129,0.598506082,207.8709461,0.876003089,58.93536122,0.636985272,30.03802281,0.745355722,1.901140684,0.633101823,0.760456274,0.167946714,2.512493359,0.192069565,0.760456274,>85 ka
362,512.8654944,0.184213325,0.820290469,189.6821483,0.844148269,53.78787879,0.527984008,28.03030303,0.69535638,1.893939394,0.631129156,4.166666667,0.562085839,2.51078332,0.1917805,0,>85 ka
363,513.9651174,0.254203995,0.900916885,171.592172,0.807536063,52.0295203,0.48982206,21.03321033,0.496935481,2.95202952,0.865192619,4.79704797,0.64179899,4.822787599,0.712249546,0,>85 ka
364,515.1658384,0.277845249,0.921007296,151.8390253,0.762052878,59.7826087,0.654144048,23.91304348,0.581539158,2.536231884,0.78864111,2.173913043,0.309191374,2.313002277,0.160160934,0,>85 ka
365,516.5034882,0.252820227,0.899634571,129.8332532,0.705128587,51.07913669,0.469212225,24.10071942,0.586965943,1.438848921,0.501615391,5.395683453,0.712211989,4.086984453,0.541592042,0.71942446,>85 ka
366,518.3982098,0.154459645,0.776087402,98.66305323,0.615297064,57.36434109,0.604453612,25.96899225,0.639926782,1.937984496,0.643138626,5.426356589,0.71563782,3.42399342,0.379801926,0,>85 ka
367,520.0556902,0.03945814,0.559843392,71.39572514,0.531048056,21.75438596,0.047106995,51.22807018,0.98715948,2.105263158,0.687385312,2.807017544,0.385817251,3.007524554,0.286434985,0,>85 ka
368,521.9997807,-0.087725904,0.300710101,40.09775092,0.432835161,78.36065574,0.92041221,5.573770492,0.124278159,0.655737705,0.285976074,0.983606557,0.1869934,5.072565941,0.762572504,0,>85 ka
369,524.0494582,-0.169607637,0.169638201,25.92112348,0.389328177,75.17730496,0.891502931,7.092198582,0.148871653,0,0.148747214,1.418439716,0.227762806,2.658675482,0.217755394,0,>85 ka
370,525.6292059,-0.182317644,0.153190645,14.99477308,0.356689145,82.22222222,0.947174992,5.925925926,0.129711949,0,0.148747214,1.111111111,0.198453286,1.964839392,0.11326644,0,>85 ka
371,527.2799836,-0.139870389,0.212360965,3.577142529,0.323672676,73.75886525,0.876434505,7.092198582,0.148871653,0,0.148747214,2.836879433,0.389573363,2.668848781,0.219613803,0,>85 ka
372,529.8222726,-0.175146406,0.162336199,2.646087778,0.321036308,77.17391304,0.910404164,10.86956522,0.223260898,0.362318841,0.218149187,1.086956522,0.196250375,3.026649957,0.290477744,0,>85 ka
373,533.2662048,-0.232407972,0.098895111,1.324854745,0.317310573,69.28571429,0.819600883,10.71428571,0.2198384,1.428571429,0.498635098,1.071428571,0.194842079,3.726847226,0.452832013,0.714285714,>85 ka
374,536.8581995,-0.237787788,0.094030394,0.294889964,0.314418944,58.90909091,0.636448601,22.54545455,0.54158908,1.090909091,0.401734011,2.909090909,0.398698418,3.026649957,0.290477744,0,>85 ka
375,541.827617,-0.218561646,0.112257077,0.832589084,0.31592713,57.14285714,0.599802188,21.9047619,0.522701987,1.26984127,0.452717256,3.80952381,0.51554564,3.824375872,0.476822097,0,>85 ka
376,548.626539,-0.144110217,0.205911725,0.473446381,0.314919433,68.94197952,0.814642145,15.35836177,0.334172047,0.682593857,0.292650659,0.682593857,0.161605634,3.172743585,0.322203636,0,>85 ka
377,554.7736077,-0.187418867,0.146896927,1.065033405,0.316580062,57.51879699,0.607688627,22.55639098,0.541910786,1.503759398,0.520429408,1.503759398,0.236311902,3.761084245,0.461238569,0.37593985,>85 ka
378,561.1828571,-0.166939157,0.17323023,0.373751925,0.31463995,53.55805243,0.523003127,24.71910112,0.604724304,3.370786517,0.920484245,1.498127341,0.235742173,3.937537301,0.504757352,0,>85 ka
379,566.5646998,-0.028349963,0.417536068,0.658099827,0.31543737,60.50724638,0.668574167,18.84057971,0.432408361,0.724637681,0.303242695,2.536231884,0.352284051,3.380541789,0.36960443,0,>85 ka
380,570.3231885,0.010370423,0.498671088,0.009535966,0.313619812,57.62081784,0.609821353,29.36802974,0.729159112,0,0.148747214,5.576208178,0.732088327,1.072441381,0.03905098,0,>85 ka
381,576.3055194,0.169823013,0.799639261,6.957305206,0.333317708,60.94890511,0.677249641,14.59854015,0.313924778,0,0.148747214,2.554744526,0.35454375,3.034566125,0.292158855,0,>85 ka
382,581.3353195,0.161992056,0.787825733,6.317656038,0.331483795,58.48375451,0.627722894,14.07942238,0.300402287,1.444043321,0.503121652,1.444043321,0.230309866,2.49577866,0.189255557,0,>85 ka
383,583.3797094,0.157360186,0.780650647,9.183972964,0.339732599,33.88235294,0.155440201,36,0.864763514,1.882352941,0.627948008,2.823529412,0.387892862,6.291125427,0.929082435,0.235294118,>85 ka
384,586.9619002,0.161294147,0.786753487,33.76778134,0.413274708,26.25899281,0.076593768,47.12230216,0.972984926,2.158273381,0.700897845,3.956834532,0.534804378,4.442374406,0.627205561,0,>85 ka
385,589.2959677,0.153285354,0.774224731,33.47597105,0.412377756,43.88489209,0.319578773,28.41726619,0.705325982,2.158273381,0.700897845,6.115107914,0.787016329,2.848611724,0.253918319,0,>85 ka
386,589.9355298,0.153124371,0.773968697,6.582371688,0.332242264,32.80632411,0.141870966,33.99209486,0.829731695,1.976284585,0.653468039,3.557312253,0.482513129,4.3466757,0.604578382,0.395256917,>85 ka
387,580.8031693,0.163067745,0.789472202,19.35641646,0.36960788,26.80412371,0.080953323,44.32989691,0.957244004,1.374570447,0.482980882,2.405498282,0.336478536,5.117863796,0.771151728,0,>85 ka
388,575.6056982,0.156043026,0.778585095,13.64955841,0.352736904,29.390681,0.104216568,45.51971326,0.964679388,3.225806452,0.903704625,0.716845878,0.164375626,3.384921855,0.37062836,0,>85 ka
389,575.0943955,0.147277225,0.76455863,2.029369361,0.319294956,28.46441948,0.095384487,47.56554307,0.974970367,1.123595506,0.410949863,1.123595506,0.199597694,5.731175993,0.869140251,0,>85 ka
390,575.9807906,0.162787377,0.789043789,5.109738707,0.328031647,38.80597015,0.228028931,35.82089552,0.861855794,2.985074627,0.870333702,2.23880597,0.316740369,3.761084245,0.461238569,0,>85 ka
391,577.1416459,0.160151309,0.784990858,1.784126474,0.318603597,40.50179211,0.256865296,29.390681,0.729714974,2.150537634,0.698942552,1.433691756,0.229278173,4.261960113,0.584246745,0.716845878,>85 ka
392,579.9048126,0.164018304,0.790920884,26.94929719,0.392444252,31.22807018,0.123459514,35.78947368,0.861341304,2.105263158,0.687385312,3.859649123,0.522105134,3.538264181,0.407004259,0.701754386,>85 ka
393,581.8761389,0.160698558,0.785835948,53.2905448,0.4740802,28.35820896,0.094408067,27.23880597,0.674512674,0,0.148747214,6.71641791,0.839785435,3.756045234,0.460000111,1.492537313,>85 ka
394,584.5149451,0.156676839,0.779580417,88.55078939,0.58446374,51.90839695,0.487192737,17.9389313,0.406291454,1.908396947,0.635086,1.908396947,0.279160585,3.24378324,0.338132199,0,>85 ka
395,586.9104846,0.16106441,0.786399836,1.064933266,0.316579781,27.62645914,0.087880476,33.85214008,0.827090259,0,0.148747214,10.11673152,0.982579891,3.248356598,0.339168028,0,>85 ka
396,589.604319,0.152701746,0.773295756,0.448461743,0.314849381,32.1299639,0.13376478,34.65703971,0.841926065,0,0.148747214,7.942238267,0.918661639,3.741229418,0.456361062,0,>85 ka
397,592.2164086,0.154154583,0.775604352,1.410132598,0.317550494,46.18181818,0.365482828,17.81818182,0.402822636,1.454545455,0.506166881,8.727272727,0.950928534,4.094879353,0.543530802,0,>85 ka
398,594.8900882,0.129027032,0.733844341,1.515307431,0.3178465,47.56554307,0.394150824,16.85393258,0.375417577,0,0.148747214,3.370786517,0.45814799,2.863663491,0.256913043,0.74906367,>85 ka
399,597.8378042,0.147141792,0.76433814,1.631262064,0.318172979,48.4,0.411731924,12.8,0.268254134,3.2,0.900463128,3.2,0.43597367,4.900725516,0.728478735,0.8,>85 ka
400,600.3539627,0.154333301,0.775887415,0.791893553,0.315812876,57.37704918,0.604720053,6.967213115,0.146732302,2.459016393,0.772042041,3.278688525,0.446169631,4.183972376,0.565326873,0,>85 ka
401,602.626496,0.126632729,0.729669382,60.0258301,0.495273067,51.86721992,0.486298994,13.2780083,0.280060549,1.244813278,0.445518771,4.149377593,0.559847314,2.734832334,0.231886302,0,>85 ka
402,604.5963601,0.112935075,0.705173526,117.3705137,0.670331333,60.60606061,0.670523251,7.792207792,0.161237293,3.463203463,0.929962574,2.164502165,0.308103164,2.939869898,0.272352463,0,>85 ka
403,612.1575668,0.035994809,0.5526058,1.440672345,0.317636434,83.45588235,0.95402636,3.676470588,0.09774101,1.838235294,0.615756762,1.838235294,0.271468582,1.070319631,0.038940105,0,>85 ka
